file,key,text
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0151\root.json,start.description.text,Want to learn something simple?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0152\quest_0152_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0152\quest_0152_01.json,start.description.text,I can teach you the skill - Arrow Tenacity for 15 emeralds. How about that?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0152\quest_0152_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0152\quest_0152_01.json,complete.description.text,Here ya go.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0152\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0152\root.json,start.description.text,"Hey, I can teach you something."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0153\quest_0153_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0153\quest_0153_01.json,start.description.text,"I can teach you the skill - Dancing Edge for 20 emeralds. Trust me, it's worth the price!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0153\quest_0153_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0153\quest_0153_01.json,complete.description.text,Great choice! Good luck on your journey.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0153\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0153\root.json,start.description.text,"Hey, heard you're looking for new combat skills to learn. I think I've got just what you need."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0154\quest_0154_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0154\quest_0154_01.json,start.description.text,"Alright, so I can teach you the skill - Ender Obscuris for 20 emeralds. You good for it?"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0154\quest_0154_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0154\quest_0154_01.json,complete.description.text,"There you go. Don't use it to scare the villagers around, mind you!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0154\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0154\root.json,start.description.text,"If you want to learn how to surprise your enemy, I've got just the trick..."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0155\quest_0155_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0155\quest_0155_01.json,start.description.text,I can teach you the skill - Adrenaline for 15 emeralds. What do you think?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0155\quest_0155_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0155\quest_0155_01.json,complete.description.text,Pleasure's all mine.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0155\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0155\root.json,start.description.text,"Oh hello, I can teach you a simple but useful skill!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0156\quest_0156_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0156\quest_0156_01.json,start.description.text,I can teach you the skill - Guard for 20 emeralds. What do you think?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0156\quest_0156_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0156\quest_0156_01.json,complete.description.text,Pleasure's all mine.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0156\root.json,start.title.text,Hey!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0156\root.json,start.description.text,"Oh hello, I can teach you a simple yet powerful skill!"
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0157\quest_0157_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0157\quest_0157_01.json,start.description.text,"I want you to complete 2 tasks: Receive a blessing from the noble sunbird, and to summon a mutant snow golem. Then I shall consider handing you Agony."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0157\quest_0157_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0157\quest_0157_01.json,complete.description.text,Remarkable! Take it. Its former bearer fell to ferocious beasts. May your fate diverge from his.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0157\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0157\root.json,start.description.text,"In my grasp lies the fabled blade - Agony. Yet, to wield its might, you must demonstrate your worthiness to me."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0158\quest_0158_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0158\quest_0158_01.json,start.description.text,"Two tasks lie before you: Kill any creature from 100 blocks away with an eagle wearing a hood, and feed a pig a fermented spider eye then throw Chemical X at it. Fulfill them, and I shall contemplate entrusting you with Torment."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0158\quest_0158_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0158\quest_0158_01.json,complete.description.text,Well done! Here it is. Its former master was a fearsome piglin warrior.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0158\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0158\root.json,start.description.text,"I wield the legendary blade - Torment. Yet, to earn its allegiance, you must demonstrate your valor and worthiness."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0159\quest_0159_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0159\quest_0159_01.json,start.description.text,"Complete two tasks as I demand, and only then shall I consider bestowing upon you the mighty Ruine. Receive a Tiger's Blessing after feeding it meats, and loot a Nether Reactor in Nether's toxic heap."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0159\quest_0159_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0159\quest_0159_01.json,complete.description.text,Excellent work! Here it is. Much knowledge is sealed within the blade's edge...
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0159\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0159\root.json,start.description.text," possess the legendary blade - Ruine. Yet, to deem you deserving, you must prove your mettle and worthiness."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0160\quest_0160_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0160\quest_0160_01.json,start.description.text,"Before I entrust you with the ender blasters, you must accomplish two tasks to prove your worth: Extinguish a Pipelin Sentry from Nether's infernal dunes, and shear a fully mature mushroom colony. Keep in mind that you will need to develop rich soil in order to achieve that."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0160\quest_0160_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0160\quest_0160_01.json,complete.description.text,Congratulations! Here it is. This blaster delivers a powerful punch packed with a massive energy source.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0160\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0160\root.json,start.description.text,"The legendary weapon - Spellbound Blaster, is in my possession, yet your worthiness must be proven before it is bestowed upon you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0161\quest_0161_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0161\quest_0161_01.json,start.description.text,"Earn the right to wield Antitheus by completing two tasks to my satisfaction: Ride a laviathan with three other passengers, and shear a moobloom."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0161\quest_0161_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0161\quest_0161_01.json,complete.description.text,Congratulations! Here it is. This blaster delivers a powerful punch packed with a massive energy source.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0161\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0161\root.json,start.description.text,"Possessing the legendary weapon - Antitheus, it is my responsibility to pass it on to a warrior like yourself. However, I require proof of your worthiness before I can grant it to you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0162\quest_0162_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0162\quest_0162_01.json,start.description.text,"To obtain this weapon, you must first prove yourself by accomplishing two tasks: Complete a witch's quest in a witch's hut, and lure a pooka away from the rest and pacify it with golden carrots."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0162\quest_0162_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0162\quest_0162_01.json,complete.description.text,"Excellent work! Here's the weapon. Despite its lightweight, it harbors considerable lethality."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0162\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0162\root.json,start.description.text,"I possess the legendary weapon - Hanafubuki, but its bestowal upon you depends on your demonstration of worthiness."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0163\quest_0163_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0163\quest_0163_01.json,start.description.text,"To obtain this weapon, you must first prove yourself by accomplishing two tasks: Craft a Poltergeist block and capture a tiny bloviator in a bottle."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0163\quest_0163_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0163\quest_0163_01.json,complete.description.text,"Great job! Here are the Gesetz and Herrscher. Infused with the might of the ocean, they possess unique synergistic abilities when wielded in tandem."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0163\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0163\root.json,start.description.text,"Hello adventurer. The legendary weapons Herrscher and Gesetz rest with me, awaiting a display of your worthiness before it can be bestowed upon you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0164\quest_0164_01.json,start.title.text,An Impossible Task!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0164\quest_0164_01.json,start.description.text,"Demonstrate your readiness by completing two tasks: Obtain a Leafcutter Ant Pupa, which can be placed on dirt to start a Leafcutter Ant colony. And build a sandcastle to protect turtle eggs. Then, and only then, will I bestow this weapon upon you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0164\quest_0164_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0164\quest_0164_01.json,complete.description.text,"Congratulations! Here it is. The shulk's influence has transformed the weapon beyond recognition, engulfing its original form entirely."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0164\root.json,start.title.text,Hey there!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0164\root.json,start.description.text,"The legendary weapon - Moonless, is mine to wield, but only after you've proven yourself worthy shall it be passed to you."
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0165\quest_0165_01.json,start.title.text,So?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0165\quest_0165_01.json,start.description.text,I can teach you the skill - Yaksha Mask for 25 emeralds. What do you think?
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0165\quest_0165_01.json,complete.title.text,Thanks!
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0165\quest_0165_01.json,complete.description.text,Pleasure's all mine.
c:\Users\stoyk\OneDrive\Desktop\Переклад\data\quest_giver\quests\quest_0165\root.json,start.title.text,Hey!
